plate_id,well,sample_id,HighImpact,MediumImpact,LowImpact,WildType,LowFrequency,koscore
GEP00005_02,H5,FLD0040,75.57,0.0,0.0,0.0,24.43000000000001,0.7556999999999999
GEP00005_02,H4,FLD0032,75.7,0.0,0.0,0.0,24.3,0.757
GEP00005_02,D6,FLD0044,75.74000000000002,0.0,0.0,0.0,24.25999999999999,0.7574000000000001
GEP00005_02,C5,FLD0035,76.03,0.0,0.0,0.0,23.97,0.7603
GEP00005_02,B8,FLD0058,76.13999999999999,0.0,0.0,0.0,23.86000000000001,0.7613999999999999
GEP00005_02,A1,FLD0001,76.14,0.0,0.0,0.0,23.86,0.7614
GEP00005_02,B6,FLD0042,76.14,0.0,0.0,0.0,23.86,0.7614
GEP00005_02,E8,FLD0061,76.16,0.0,0.0,0.0,23.840000000000003,0.7615999999999999
GEP00005_02,F6,FLD0046,76.19,0.0,0.0,0.0,23.81,0.7619
GEP00005_02,D10,FLD0076,76.39,0.0,0.0,0.0,23.61,0.7639
GEP00005_02,E3,FLD0021,60.07,0.0,23.4,0.0,16.53,0.7645000000000001
GEP00005_02,A8,FLD0057,57.76,20.79,0.0,0.0,21.450000000000006,0.76471
GEP00005_02,G5,FLD0039,76.57,0.0,0.0,0.0,23.43000000000001,0.7656999999999999
GEP00005_02,H6,FLD0048,76.69,0.0,0.0,0.0,23.31,0.7669
GEP00005_02,C9,FLD0067,76.8,0.0,0.0,0.0,23.200000000000006,0.768
GEP00005_02,A5,FLD0033,76.96,0.0,0.0,0.0,23.04000000000001,0.7696
GEP00005_02,B10,FLD0074,77.21,0.0,0.0,0.0,22.79000000000001,0.7720999999999999
GEP00005_02,E10,FLD0077,77.28,0.0,0.0,0.0,22.72,0.7728
GEP00005_02,D12,FLD0092,77.29,0.0,0.0,0.0,22.709999999999994,0.7729
GEP00005_02,C11,FLD0083,77.35,0.0,0.0,0.0,22.65000000000001,0.7735
GEP00005_02,E5,FLD0037,77.41,0.0,0.0,0.0,22.590000000000003,0.7741
GEP00005_02,G8,FLD0063,77.54,0.0,0.0,0.0,22.459999999999994,0.7754000000000001
GEP00005_02,F11,FLD0086,77.56,0.0,0.0,0.0,22.44,0.7756000000000001
GEP00005_02,A12,FLD0089,77.63,0.0,0.0,0.0,22.370000000000005,0.7763
GEP00005_02,B11,FLD0082,77.9,0.0,0.0,0.0,22.099999999999994,0.779
GEP00005_02,D2,FLD0012,78.03,0.0,0.0,7.55,14.420000000000002,0.7803
GEP00005_02,G2,FLD0015,78.08,0.0,0.0,0.0,21.92,0.7807999999999999
GEP00005_02,B9,FLD0066,78.14,0.0,0.0,0.0,21.86,0.7814
GEP00005_02,B12,FLD0090,78.14,0.0,0.0,0.0,21.86,0.7814
GEP00005_02,C8,FLD0059,78.35,0.0,0.0,0.0,21.65000000000001,0.7835
GEP00005_02,A9,FLD0065,78.65,0.0,0.0,0.0,21.349999999999994,0.7865000000000001
GEP00005_02,F2,FLD0014,81.44,0.0,0.0,0.0,18.56,0.8144
GEP00005_02,A4,FLD0025,61.99,21.66,0.0,0.0,16.349999999999994,0.8148400000000001
GEP00005_02,G3,FLD0023,82.51,0.0,0.0,0.0,17.489999999999995,0.8251000000000001
GEP00005_02,F1,FLD0006,82.58,0.0,0.0,0.0,17.42,0.8258
GEP00005_02,H2,FLD0016,83.28,0.0,0.0,0.0,16.72,0.8328
GEP00005_02,D1,FLD0004,83.47,0.0,0.0,0.0,16.53,0.8347
GEP00005_02,B4,FLD0026,83.82,0.0,0.0,0.0,16.180000000000007,0.8382
GEP00005_02,D4,FLD0028,84.16,0.0,0.0,0.0,15.840000000000005,0.8416
GEP00005_02,B2,FLD0010,84.43,0.0,0.0,0.0,15.569999999999993,0.8443
GEP00005_02,B3,FLD0018,84.53,0.0,0.0,0.0,15.47,0.8453
GEP00005_02,G1,FLD0007,84.6,0.0,0.0,0.0,15.400000000000004,0.846
GEP00005_02,H3,FLD0024,84.71000000000002,0.0,0.0,0.0,15.289999999999992,0.8471000000000001
GEP00005_02,C1,FLD0003,84.86,0.0,0.0,0.0,15.14,0.8486
GEP00005_02,C2,FLD0011,85.66,0.0,0.0,0.0,14.340000000000005,0.8565999999999999
